"","cntry","essround","rlgblg","rlgdnm","gndr"
"999","AT",11,1,3,2
"1000","AT",11,1,1,1
"1001","AT",11,2,66,2
"1002","AT",11,1,1,1
"1003","AT",11,1,1,2
"1004","AT",11,2,66,1
"1005","AT",11,1,1,2
"1006","AT",11,1,2,2
"1007","AT",11,2,66,1
"1008","AT",11,1,1,2
"1009","AT",11,1,1,2
"1010","AT",11,1,1,1
"1011","AT",11,1,1,1
"1012","AT",11,1,1,2
"1013","AT",11,1,1,2
"1014","AT",11,1,1,1
"1015","AT",11,2,66,2
"1016","AT",11,1,1,1
"1017","AT",11,2,66,2
"1018","AT",11,2,66,1
"1019","AT",11,1,1,1
"1020","AT",11,1,1,1
"1021","AT",11,1,1,2
"1022","AT",11,1,1,1
"1023","AT",11,2,66,1
"1024","AT",11,1,1,2
"1025","AT",11,2,66,2
"1026","AT",11,2,66,2
"1027","AT",11,2,66,1
"1028","AT",11,1,1,2
"1029","AT",11,1,8,1
"1030","AT",11,2,66,1
"1031","AT",11,2,66,1
"1032","AT",11,1,1,2
"1033","AT",11,2,66,1
"1034","AT",11,1,1,2
"1035","AT",11,1,1,2
"1036","AT",11,2,66,1
"1037","AT",11,1,1,2
"1038","AT",11,1,1,2
"1039","AT",11,1,1,1
"1040","AT",11,1,1,2
"1041","AT",11,1,1,1
"1042","AT",11,1,1,2
"1043","AT",11,2,66,2
"1044","AT",11,1,1,1
"1045","AT",11,1,1,2
"1046","AT",11,1,1,2
"1047","AT",11,2,66,2
"1048","AT",11,2,66,2
"1049","AT",11,1,1,2
"1050","AT",11,7,66,1
"1051","AT",11,1,2,1
"1052","AT",11,1,1,2
"1053","AT",11,1,1,1
"1054","AT",11,1,6,2
"1055","AT",11,1,1,2
"1056","AT",11,1,1,2
"1057","AT",11,2,66,2
"1058","AT",11,1,1,2
"1059","AT",11,1,1,2
"1060","AT",11,1,1,1
"1061","AT",11,1,1,2
"1062","AT",11,1,1,2
"1063","AT",11,1,1,2
"1064","AT",11,1,1,2
"1065","AT",11,1,1,2
"1066","AT",11,2,66,1
"1067","AT",11,2,66,1
"1068","AT",11,1,3,2
"1069","AT",11,1,3,2
"1070","AT",11,1,1,2
"1071","AT",11,1,1,2
"1072","AT",11,1,1,2
"1073","AT",11,2,66,1
"1074","AT",11,1,1,1
"1075","AT",11,1,1,1
"1076","AT",11,2,66,2
"1077","AT",11,1,1,2
"1078","AT",11,1,1,2
"1079","AT",11,1,1,2
"1080","AT",11,1,1,1
"1081","AT",11,1,1,1
"1082","AT",11,1,1,2
"1083","AT",11,1,1,2
"1084","AT",11,1,1,1
"1085","AT",11,1,1,2
"1086","AT",11,2,66,1
"1087","AT",11,1,1,1
"1088","AT",11,1,1,1
"1089","AT",11,2,66,1
"1090","AT",11,2,66,2
"1091","AT",11,1,1,2
"1092","AT",11,1,1,1
"1093","AT",11,1,1,2
"1094","AT",11,1,1,1
"1095","AT",11,1,1,1
"1096","AT",11,1,1,2
"1097","AT",11,1,1,2
"1098","AT",11,2,66,2
"1099","AT",11,2,66,2
"1100","AT",11,1,1,1
"1101","AT",11,2,66,2
"1102","AT",11,1,1,2
"1103","AT",11,2,66,2
"1104","AT",11,2,66,2
"1105","AT",11,1,1,2
"1106","AT",11,1,1,2
"1107","AT",11,1,1,1
"1108","AT",11,1,1,2
"1109","AT",11,1,1,1
"1110","AT",11,2,66,2
"1111","AT",11,1,1,1
"1112","AT",11,1,7,2
"1113","AT",11,1,3,2
"1114","AT",11,1,3,2
"1115","AT",11,1,1,2
"1116","AT",11,1,2,2
"1117","AT",11,1,1,2
"1118","AT",11,1,1,1
"1119","AT",11,2,66,1
"1120","AT",11,2,66,2
"1121","AT",11,2,66,1
"1122","AT",11,1,1,2
"1123","AT",11,1,2,2
"1124","AT",11,1,1,1
"1125","AT",11,1,1,1
"1126","AT",11,1,1,2
"1127","AT",11,1,1,1
"1128","AT",11,1,1,1
"1129","AT",11,1,1,2
"1130","AT",11,1,8,2
"1131","AT",11,1,1,2
"1132","AT",11,1,1,2
"1133","AT",11,1,1,1
"1134","AT",11,1,2,2
"1135","AT",11,1,6,2
"1136","AT",11,2,66,1
"1137","AT",11,2,66,1
"1138","AT",11,1,1,1
"1139","AT",11,2,66,1
"1140","AT",11,2,66,2
"1141","AT",11,1,1,1
"1142","AT",11,1,1,1
"1143","AT",11,1,1,2
"1144","AT",11,1,1,1
"1145","AT",11,1,1,2
"1146","AT",11,1,1,2
"1147","AT",11,1,1,2
"1148","AT",11,1,1,1
"1149","AT",11,2,66,2
"1150","AT",11,1,1,2
"1151","AT",11,1,1,1
"1152","AT",11,1,1,2
"1153","AT",11,1,1,2
"1154","AT",11,1,2,2
"1155","AT",11,1,1,1
"1156","AT",11,1,1,1
"1157","AT",11,1,1,2
"1158","AT",11,1,1,1
"1159","AT",11,2,66,1
"1160","AT",11,1,1,2
"1161","AT",11,2,66,1
"1162","AT",11,1,1,2
"1163","AT",11,1,1,1
"1164","AT",11,1,1,2
"1165","AT",11,1,1,2
"1166","AT",11,1,1,2
"1167","AT",11,1,6,2
"1168","AT",11,1,1,1
"1169","AT",11,2,66,2
"1170","AT",11,2,66,2
"1171","AT",11,1,1,2
"1172","AT",11,1,1,2
"1173","AT",11,1,1,2
"1174","AT",11,2,66,1
"1175","AT",11,1,1,1
"1176","AT",11,1,1,2
"1177","AT",11,1,1,1
"1178","AT",11,1,1,1
"1179","AT",11,1,1,2
"1180","AT",11,1,1,2
"1181","AT",11,1,6,2
"1182","AT",11,1,1,1
"1183","AT",11,1,1,2
"1184","AT",11,2,66,2
"1185","AT",11,1,1,1
"1186","AT",11,1,1,2
"1187","AT",11,1,1,1
"1188","AT",11,1,1,2
"1189","AT",11,1,6,2
"1190","AT",11,1,2,1
"1191","AT",11,1,1,2
"1192","AT",11,1,1,2
"1193","AT",11,2,66,1
"1194","AT",11,1,1,2
"1195","AT",11,1,1,1
"1196","AT",11,1,1,2
"1197","AT",11,1,1,1
"1198","AT",11,1,1,1
"1199","AT",11,2,66,2
"1200","AT",11,1,1,1
"1201","AT",11,1,1,1
"1202","AT",11,1,2,2
"1203","AT",11,2,66,1
"1204","AT",11,1,1,1
"1205","AT",11,2,66,1
"1206","AT",11,1,1,1
"1207","AT",11,2,66,1
"1208","AT",11,2,66,1
"1209","AT",11,2,66,1
"1210","AT",11,1,1,2
"1211","AT",11,1,6,2
"1212","AT",11,1,2,1
"1213","AT",11,1,1,2
"1214","AT",11,1,1,1
"1215","AT",11,2,66,2
"1216","AT",11,1,1,2
"1217","AT",11,1,3,2
"1218","AT",11,1,7,2
"1219","AT",11,2,66,2
"1220","AT",11,2,66,1
"1221","AT",11,1,1,1
"1222","AT",11,1,1,2
"1223","AT",11,1,1,2
"1224","AT",11,1,1,1
"1225","AT",11,1,1,2
"1226","AT",11,1,1,2
"1227","AT",11,1,1,2
"1228","AT",11,1,1,1
"1229","AT",11,2,66,2
"1230","AT",11,1,1,2
"1231","AT",11,1,1,2
"1232","AT",11,1,1,2
"1233","AT",11,2,66,1
"1234","AT",11,2,66,1
"1235","AT",11,1,1,2
"1236","AT",11,1,7,1
"1237","AT",11,1,1,2
"1238","AT",11,1,1,1
"1239","AT",11,1,1,1
"1240","AT",11,1,1,2
"1241","AT",11,1,1,2
"1242","AT",11,1,1,2
"1243","AT",11,1,1,2
"1244","AT",11,1,1,2
"1245","AT",11,1,1,1
"1246","AT",11,1,1,1
"1247","AT",11,2,66,1
"1248","AT",11,1,1,2
"1249","AT",11,1,1,2
"1250","AT",11,2,66,2
"1251","AT",11,1,1,1
"1252","AT",11,1,1,1
"1253","AT",11,2,66,2
"1254","AT",11,1,1,1
"1255","AT",11,1,1,1
"1256","AT",11,2,66,2
"1257","AT",11,1,1,1
"1258","AT",11,2,66,1
"1259","AT",11,1,1,1
"1260","AT",11,2,66,1
"1261","AT",11,1,6,1
"1262","AT",11,1,1,1
"1263","AT",11,2,66,2
"1264","AT",11,1,1,2
"1265","AT",11,1,1,2
"1266","AT",11,1,1,1
"1267","AT",11,1,1,1
"1268","AT",11,1,2,2
"1269","AT",11,2,66,1
"1270","AT",11,2,66,2
"1271","AT",11,1,1,1
"1272","AT",11,1,1,2
"1273","AT",11,2,66,1
"1274","AT",11,1,1,1
"1275","AT",11,2,66,1
"1276","AT",11,1,1,2
"1277","AT",11,1,1,2
"1278","AT",11,1,1,1
"1279","AT",11,1,1,2
"1280","AT",11,1,1,1
"1281","AT",11,1,1,2
"1282","AT",11,2,66,2
"1283","AT",11,1,1,2
"1284","AT",11,1,1,2
"1285","AT",11,1,1,2
"1286","AT",11,2,66,2
"1287","AT",11,2,66,1
"1288","AT",11,2,66,2
"1289","AT",11,2,66,2
"1290","AT",11,2,66,2
"1291","AT",11,1,1,2
"1292","AT",11,1,6,1
"1293","AT",11,2,66,1
"1294","AT",11,1,1,1
"1295","AT",11,1,1,2
"1296","AT",11,1,1,2
"1297","AT",11,1,1,2
"1298","AT",11,1,2,2
"1299","AT",11,1,2,1
"1300","AT",11,2,66,2
"1301","AT",11,1,1,1
"1302","AT",11,2,66,2
"1303","AT",11,1,1,2
"1304","AT",11,1,1,2
"1305","AT",11,2,66,1
"1306","AT",11,2,66,1
"1307","AT",11,1,1,1
"1308","AT",11,1,1,2
"1309","AT",11,1,1,2
"1310","AT",11,2,66,2
"1311","AT",11,2,66,1
"1312","AT",11,1,1,2
"1313","AT",11,1,1,2
"1314","AT",11,1,1,1
"1315","AT",11,2,66,2
"1316","AT",11,1,1,2
"1317","AT",11,2,66,2
"1318","AT",11,1,1,2
"1319","AT",11,1,1,2
"1320","AT",11,1,6,1
"1321","AT",11,1,1,2
"1322","AT",11,1,1,2
"1323","AT",11,1,1,2
"1324","AT",11,1,3,2
"1325","AT",11,2,66,2
"1326","AT",11,1,1,2
"1327","AT",11,1,1,2
"1328","AT",11,2,66,1
"1329","AT",11,1,1,2
"1330","AT",11,1,1,2
"1331","AT",11,1,1,2
"1332","AT",11,1,1,2
"1333","AT",11,2,66,2
"1334","AT",11,1,1,1
"1335","AT",11,2,66,2
"1336","AT",11,1,1,2
"1337","AT",11,1,1,2
"1338","AT",11,1,1,2
"1339","AT",11,1,1,2
"1340","AT",11,1,1,1
"1341","AT",11,2,66,2
"1342","AT",11,2,66,1
"1343","AT",11,1,1,1
"1344","AT",11,2,66,1
"1345","AT",11,1,1,1
"1346","AT",11,1,1,2
"1347","AT",11,1,1,1
"1348","AT",11,1,1,1
"1349","AT",11,1,1,1
"1350","AT",11,1,1,2
"1351","AT",11,2,66,2
"1352","AT",11,1,1,2
"1353","AT",11,1,4,2
"1354","AT",11,2,66,2
"1355","AT",11,1,1,2
"1356","AT",11,1,1,2
"1357","AT",11,1,1,1
"1358","AT",11,1,1,1
"1359","AT",11,2,66,1
"1360","AT",11,1,6,1
"1361","AT",11,2,66,1
"1362","AT",11,2,66,2
"1363","AT",11,1,1,1
"1364","AT",11,1,1,2
"1365","AT",11,2,66,1
"1366","AT",11,1,1,1
"1367","AT",11,2,66,2
"1368","AT",11,1,1,2
"1369","AT",11,1,1,2
"1370","AT",11,2,66,2
"1371","AT",11,1,1,1
"1372","AT",11,1,6,1
"1373","AT",11,2,66,2
"1374","AT",11,1,4,2
"1375","AT",11,1,1,2
"1376","AT",11,1,1,1
"1377","AT",11,1,1,2
"1378","AT",11,1,1,1
"1379","AT",11,2,66,2
"1380","AT",11,1,1,1
"1381","AT",11,1,1,2
"1382","AT",11,1,1,2
"1383","AT",11,2,66,1
"1384","AT",11,1,1,2
"1385","AT",11,1,1,1
"1386","AT",11,1,1,2
"1387","AT",11,1,1,1
"1388","AT",11,1,1,2
"1389","AT",11,1,1,2
"1390","AT",11,2,66,2
"1391","AT",11,2,66,2
"1392","AT",11,1,1,1
"1393","AT",11,2,66,1
"1394","AT",11,1,1,1
"1395","AT",11,1,1,1
"1396","AT",11,1,1,1
"1397","AT",11,1,1,1
"1398","AT",11,1,1,2
"1399","AT",11,1,1,2
"1400","AT",11,1,1,2
"1401","AT",11,2,66,2
"1402","AT",11,2,66,1
"1403","AT",11,1,1,2
"1404","AT",11,1,1,2
"1405","AT",11,2,66,1
"1406","AT",11,1,6,1
"1407","AT",11,2,66,2
"1408","AT",11,2,66,2
"1409","AT",11,1,1,1
"1410","AT",11,1,1,2
"1411","AT",11,1,1,1
"1412","AT",11,1,1,1
"1413","AT",11,1,1,2
"1414","AT",11,1,1,2
"1415","AT",11,2,66,1
"1416","AT",11,1,1,1
"1417","AT",11,1,1,2
"1418","AT",11,1,1,2
"1419","AT",11,2,66,1
"1420","AT",11,1,1,2
"1421","AT",11,1,1,1
"1422","AT",11,1,2,1
"1423","AT",11,1,1,2
"1424","AT",11,1,1,1
"1425","AT",11,2,66,2
"1426","AT",11,1,1,2
"1427","AT",11,1,1,2
"1428","AT",11,2,66,1
"1429","AT",11,2,66,2
"1430","AT",11,1,1,2
"1431","AT",11,1,1,1
"1432","AT",11,1,1,1
"1433","AT",11,2,66,1
"1434","AT",11,1,1,2
"1435","AT",11,1,6,1
"1436","AT",11,2,66,1
"1437","AT",11,2,66,2
"1438","AT",11,1,1,2
"1439","AT",11,1,1,2
"1440","AT",11,1,1,1
"1441","AT",11,2,66,2
"1442","AT",11,1,3,2
"1443","AT",11,1,2,2
"1444","AT",11,1,1,2
"1445","AT",11,1,1,2
"1446","AT",11,1,1,2
"1447","AT",11,1,1,1
"1448","AT",11,1,1,2
"1449","AT",11,1,1,2
"1450","AT",11,1,3,2
"1451","AT",11,1,2,1
"1452","AT",11,2,66,2
"1453","AT",11,1,1,2
"1454","AT",11,2,66,2
"1455","AT",11,2,66,2
"1456","AT",11,1,1,2
"1457","AT",11,1,1,2
"1458","AT",11,1,1,2
"1459","AT",11,1,1,2
"1460","AT",11,1,1,2
"1461","AT",11,1,1,1
"1462","AT",11,2,66,2
"1463","AT",11,1,1,2
"1464","AT",11,1,1,1
"1465","AT",11,1,1,2
"1466","AT",11,1,1,2
"1467","AT",11,2,66,1
"1468","AT",11,2,66,1
"1469","AT",11,1,1,2
"1470","AT",11,1,2,2
"1471","AT",11,1,1,2
"1472","AT",11,1,6,1
"1473","AT",11,1,1,2
"1474","AT",11,1,1,2
"1475","AT",11,2,66,2
"1476","AT",11,1,2,2
"1477","AT",11,1,1,2
"1478","AT",11,1,1,1
"1479","AT",11,1,1,2
"1480","AT",11,1,1,2
"1481","AT",11,1,1,2
"1482","AT",11,1,1,1
"1483","AT",11,2,66,2
"1484","AT",11,1,1,1
"1485","AT",11,2,66,1
"1486","AT",11,1,1,1
"1487","AT",11,2,66,1
"1488","AT",11,1,1,2
"1489","AT",11,1,1,2
"1490","AT",11,1,1,1
"1491","AT",11,1,1,2
"1492","AT",11,1,1,2
"1493","AT",11,2,66,2
"1494","AT",11,1,1,2
"1495","AT",11,2,66,2
"1496","AT",11,1,1,1
"1497","AT",11,1,2,2
"1498","AT",11,2,66,1
"1499","AT",11,1,1,2
"1500","AT",11,7,66,1
"1501","AT",11,2,66,1
"1502","AT",11,1,1,2
"1503","AT",11,2,66,2
"1504","AT",11,1,1,1
"1505","AT",11,2,66,2
"1506","AT",11,2,66,1
"1507","AT",11,1,1,2
"1508","AT",11,2,66,2
"1509","AT",11,1,1,1
"1510","AT",11,2,66,2
"1511","AT",11,1,1,2
"1512","AT",11,1,1,2
"1513","AT",11,1,1,2
"1514","AT",11,1,1,2
"1515","AT",11,1,1,2
"1516","AT",11,1,1,1
"1517","AT",11,1,1,1
"1518","AT",11,1,1,2
"1519","AT",11,1,1,1
"1520","AT",11,2,66,1
"1521","AT",11,2,66,1
"1522","AT",11,1,1,2
"1523","AT",11,1,1,2
"1524","AT",11,1,1,1
"1525","AT",11,1,2,2
"1526","AT",11,1,1,2
"1527","AT",11,2,66,2
"1528","AT",11,1,1,2
"1529","AT",11,1,1,2
"1530","AT",11,2,66,1
"1531","AT",11,1,1,2
"1532","AT",11,2,66,2
"1533","AT",11,1,1,2
"1534","AT",11,2,66,2
"1535","AT",11,1,1,2
"1536","AT",11,1,1,2
"1537","AT",11,2,66,2
"1538","AT",11,2,66,2
"1539","AT",11,1,1,2
"1540","AT",11,1,1,1
"1541","AT",11,1,1,2
"1542","AT",11,1,1,1
"1543","AT",11,1,1,1
"1544","AT",11,2,66,2
"1545","AT",11,1,2,2
"1546","AT",11,1,1,2
"1547","AT",11,2,66,2
"1548","AT",11,2,66,2
"1549","AT",11,2,66,1
"1550","AT",11,2,66,2
"1551","AT",11,1,1,2
"1552","AT",11,2,66,2
"1553","AT",11,2,66,2
"1554","AT",11,1,1,2
"1555","AT",11,1,1,2
"1556","AT",11,1,1,1
"1557","AT",11,1,2,2
"1558","AT",11,1,1,2
"1559","AT",11,1,1,2
"1560","AT",11,1,1,2
"1561","AT",11,1,3,2
"1562","AT",11,1,6,1
"1563","AT",11,1,1,2
"1564","AT",11,1,1,2
"1565","AT",11,1,1,1
"1566","AT",11,1,1,1
"1567","AT",11,1,1,2
"1568","AT",11,1,1,1
"1569","AT",11,1,1,1
"1570","AT",11,2,66,2
"1571","AT",11,2,66,1
"1572","AT",11,1,7,2
"1573","AT",11,2,66,2
"1574","AT",11,1,2,2
"1575","AT",11,1,1,2
"1576","AT",11,1,1,1
"1577","AT",11,2,66,2
"1578","AT",11,2,66,1
"1579","AT",11,2,66,1
"1580","AT",11,1,1,2
"1581","AT",11,1,1,1
"1582","AT",11,1,1,1
"1583","AT",11,2,66,1
"1584","AT",11,1,1,2
"1585","AT",11,2,66,1
"1586","AT",11,2,66,1
"1587","AT",11,1,1,2
"1588","AT",11,1,1,2
"1589","AT",11,1,6,1
"1590","AT",11,2,66,2
"1591","AT",11,1,1,1
"1592","AT",11,1,1,1
"1593","AT",11,1,1,2
"1594","AT",11,1,1,2
"1595","AT",11,1,1,1
"1596","AT",11,1,1,1
"1597","AT",11,2,66,1
"1598","AT",11,1,1,2
"1599","AT",11,2,66,1
"1600","AT",11,1,1,1
"1601","AT",11,1,1,2
"1602","AT",11,1,2,1
"1603","AT",11,2,66,1
"1604","AT",11,2,66,2
"1605","AT",11,2,66,1
"1606","AT",11,1,1,2
"1607","AT",11,2,66,1
"1608","AT",11,1,7,1
"1609","AT",11,1,1,2
"1610","AT",11,1,1,2
"1611","AT",11,1,6,1
"1612","AT",11,1,1,2
"1613","AT",11,1,1,1
"1614","AT",11,1,1,1
"1615","AT",11,1,1,1
"1616","AT",11,2,66,2
"1617","AT",11,2,66,1
"1618","AT",11,2,66,1
"1619","AT",11,2,66,1
"1620","AT",11,8,66,1
"1621","AT",11,1,3,2
"1622","AT",11,2,66,1
"1623","AT",11,1,6,1
"1624","AT",11,1,5,1
"1625","AT",11,1,2,1
"1626","AT",11,1,1,1
"1627","AT",11,2,66,1
"1628","AT",11,1,1,1
"1629","AT",11,2,66,1
"1630","AT",11,2,66,1
"1631","AT",11,1,1,2
"1632","AT",11,1,1,2
"1633","AT",11,1,1,1
"1634","AT",11,2,66,1
"1635","AT",11,2,66,1
"1636","AT",11,1,1,2
"1637","AT",11,1,1,2
"1638","AT",11,1,6,1
"1639","AT",11,2,66,1
"1640","AT",11,2,66,1
"1641","AT",11,2,66,2
"1642","AT",11,1,1,1
"1643","AT",11,1,1,2
"1644","AT",11,1,1,1
"1645","AT",11,2,66,2
"1646","AT",11,2,66,2
"1647","AT",11,1,1,2
"1648","AT",11,1,1,2
"1649","AT",11,1,1,2
"1650","AT",11,1,1,2
"1651","AT",11,1,1,2
"1652","AT",11,1,2,1
"1653","AT",11,2,66,2
"1654","AT",11,1,1,2
"1655","AT",11,1,1,1
"1656","AT",11,2,66,1
"1657","AT",11,1,1,2
"1658","AT",11,1,1,2
"1659","AT",11,1,1,1
"1660","AT",11,1,1,2
"1661","AT",11,2,66,2
"1662","AT",11,2,66,2
"1663","AT",11,1,1,1
"1664","AT",11,2,66,2
"1665","AT",11,1,1,1
"1666","AT",11,1,1,2
"1667","AT",11,2,66,1
"1668","AT",11,2,66,2
"1669","AT",11,1,1,1
"1670","AT",11,2,66,1
"1671","AT",11,1,2,2
"1672","AT",11,2,66,1
"1673","AT",11,2,66,2
"1674","AT",11,1,1,1
"1675","AT",11,1,1,2
"1676","AT",11,2,66,1
"1677","AT",11,1,1,1
"1678","AT",11,2,66,1
"1679","AT",11,1,1,2
"1680","AT",11,2,66,2
"1681","AT",11,2,66,2
"1682","AT",11,7,66,1
"1683","AT",11,2,66,1
"1684","AT",11,1,1,1
"1685","AT",11,1,1,1
"1686","AT",11,1,1,2
"1687","AT",11,2,66,1
"1688","AT",11,2,66,2
"1689","AT",11,1,1,2
"1690","AT",11,1,1,2
"1691","AT",11,1,1,1
"1692","AT",11,1,1,2
"1693","AT",11,1,1,2
"1694","AT",11,1,1,1
"1695","AT",11,1,1,2
"1696","AT",11,1,1,1
"1697","AT",11,2,66,2
"1698","AT",11,1,1,1
"1699","AT",11,1,1,2
"1700","AT",11,1,1,2
"1701","AT",11,2,66,1
"1702","AT",11,1,6,1
"1703","AT",11,1,1,2
"1704","AT",11,1,1,2
"1705","AT",11,1,1,1
"1706","AT",11,1,1,1
"1707","AT",11,2,66,2
"1708","AT",11,1,1,1
"1709","AT",11,1,1,2
"1710","AT",11,1,1,2
"1711","AT",11,1,1,2
"1712","AT",11,2,66,1
"1713","AT",11,2,66,2
"1714","AT",11,2,66,1
"1715","AT",11,1,1,2
"1716","AT",11,1,1,1
"1717","AT",11,2,66,1
"1718","AT",11,1,1,1
"1719","AT",11,1,2,2
"1720","AT",11,1,1,2
"1721","AT",11,1,3,2
"1722","AT",11,1,1,2
"1723","AT",11,1,1,2
"1724","AT",11,1,1,2
"1725","AT",11,1,1,2
"1726","AT",11,2,66,2
"1727","AT",11,1,1,2
"1728","AT",11,1,2,2
"1729","AT",11,1,1,2
"1730","AT",11,2,66,2
"1731","AT",11,1,1,2
"1732","AT",11,1,1,2
"1733","AT",11,1,1,2
"1734","AT",11,1,1,2
"1735","AT",11,1,1,2
"1736","AT",11,1,1,2
"1737","AT",11,1,4,1
"1738","AT",11,1,1,1
"1739","AT",11,1,1,2
"1740","AT",11,1,2,1
"1741","AT",11,1,6,1
"1742","AT",11,1,1,2
"1743","AT",11,1,1,2
"1744","AT",11,2,66,2
"1745","AT",11,2,66,2
"1746","AT",11,1,1,1
"1747","AT",11,2,66,1
"1748","AT",11,2,66,2
"1749","AT",11,2,66,1
"1750","AT",11,1,1,2
"1751","AT",11,1,1,2
"1752","AT",11,1,1,1
"1753","AT",11,1,1,2
"1754","AT",11,1,1,2
"1755","AT",11,1,1,1
"1756","AT",11,2,66,1
"1757","AT",11,2,66,2
"1758","AT",11,1,6,1
"1759","AT",11,2,66,2
"1760","AT",11,2,66,2
"1761","AT",11,1,1,1
"1762","AT",11,2,66,1
"1763","AT",11,2,66,1
"1764","AT",11,1,2,1
"1765","AT",11,1,1,2
"1766","AT",11,1,1,2
"1767","AT",11,1,1,2
"1768","AT",11,2,66,1
"1769","AT",11,1,1,2
"1770","AT",11,2,66,1
"1771","AT",11,1,1,1
"1772","AT",11,2,66,2
"1773","AT",11,1,1,1
"1774","AT",11,1,1,1
"1775","AT",11,1,1,1
"1776","AT",11,1,1,1
"1777","AT",11,2,66,1
"1778","AT",11,1,1,2
"1779","AT",11,1,1,2
"1780","AT",11,1,1,1
"1781","AT",11,1,1,1
"1782","AT",11,1,1,1
"1783","AT",11,1,1,2
"1784","AT",11,1,1,1
"1785","AT",11,1,1,2
"1786","AT",11,2,66,1
"1787","AT",11,1,1,2
"1788","AT",11,1,1,1
"1789","AT",11,2,66,2
"1790","AT",11,1,1,1
"1791","AT",11,1,1,1
"1792","AT",11,1,5,1
"1793","AT",11,2,66,2
"1794","AT",11,1,1,2
"1795","AT",11,1,1,2
"1796","AT",11,1,6,1
"1797","AT",11,1,1,1
"1798","AT",11,2,66,1
"1799","AT",11,1,1,1
"1800","AT",11,1,1,1
"1801","AT",11,1,1,2
"1802","AT",11,1,1,2
"1803","AT",11,1,2,1
"1804","AT",11,1,1,1
"1805","AT",11,1,1,2
"1806","AT",11,2,66,2
"1807","AT",11,1,2,2
"1808","AT",11,2,66,2
"1809","AT",11,1,1,2
"1810","AT",11,1,1,2
"1811","AT",11,2,66,1
"1812","AT",11,2,66,1
"1813","AT",11,1,1,1
"1814","AT",11,2,66,2
"1815","AT",11,2,66,2
"1816","AT",11,1,1,2
"1817","AT",11,1,1,2
"1818","AT",11,1,1,2
"1819","AT",11,1,1,2
"1820","AT",11,2,66,1
"1821","AT",11,2,66,1
"1822","AT",11,2,66,2
"1823","AT",11,2,66,1
"1824","AT",11,1,1,2
"1825","AT",11,1,1,2
"1826","AT",11,1,1,1
"1827","AT",11,2,66,2
"1828","AT",11,2,66,2
"1829","AT",11,1,1,2
"1830","AT",11,1,1,2
"1831","AT",11,1,4,2
"1832","AT",11,1,1,1
"1833","AT",11,1,4,2
"1834","AT",11,1,1,1
"1835","AT",11,2,66,2
"1836","AT",11,2,66,2
"1837","AT",11,2,66,1
"1838","AT",11,1,1,2
"1839","AT",11,1,1,2
"1840","AT",11,1,1,2
"1841","AT",11,2,66,1
"1842","AT",11,1,1,1
"1843","AT",11,2,66,1
"1844","AT",11,1,1,1
"1845","AT",11,1,1,2
"1846","AT",11,1,1,1
"1847","AT",11,2,66,1
"1848","AT",11,1,1,1
"1849","AT",11,2,66,1
"1850","AT",11,1,1,2
"1851","AT",11,1,99,2
"1852","AT",11,1,1,2
"1853","AT",11,2,66,2
"1854","AT",11,1,1,2
"1855","AT",11,2,66,1
"1856","AT",11,2,66,1
"1857","AT",11,1,1,2
"1858","AT",11,2,66,2
"1859","AT",11,1,1,2
"1860","AT",11,2,66,1
"1861","AT",11,1,1,1
"1862","AT",11,1,2,1
"1863","AT",11,1,1,1
"1864","AT",11,1,1,2
"1865","AT",11,1,1,2
"1866","AT",11,1,1,2
"1867","AT",11,1,1,2
"1868","AT",11,7,66,2
"1869","AT",11,1,1,1
"1870","AT",11,1,1,1
"1871","AT",11,1,1,2
"1872","AT",11,1,1,1
"1873","AT",11,1,1,2
"1874","AT",11,2,66,2
"1875","AT",11,1,1,1
"1876","AT",11,1,1,2
"1877","AT",11,1,2,1
"1878","AT",11,1,1,2
"1879","AT",11,1,1,1
"1880","AT",11,1,1,2
"1881","AT",11,2,66,1
"1882","AT",11,2,66,1
"1883","AT",11,1,1,1
"1884","AT",11,1,1,1
"1885","AT",11,1,1,2
"1886","AT",11,2,66,2
"1887","AT",11,2,66,2
"1888","AT",11,1,1,1
"1889","AT",11,1,1,1
"1890","AT",11,1,1,2
"1891","AT",11,1,1,1
"1892","AT",11,2,66,2
"1893","AT",11,1,1,1
"1894","AT",11,1,1,1
"1895","AT",11,2,66,2
"1896","AT",11,1,1,1
"1897","AT",11,1,1,2
"1898","AT",11,1,1,2
"1899","AT",11,1,1,2
"1900","AT",11,1,1,1
"1901","AT",11,1,1,2
"1902","AT",11,1,1,1
"1903","AT",11,1,1,2
"1904","AT",11,1,2,1
"1905","AT",11,1,1,1
"1906","AT",11,2,66,1
"1907","AT",11,1,6,1
"1908","AT",11,1,1,1
"1909","AT",11,2,66,2
"1910","AT",11,2,66,2
"1911","AT",11,1,1,2
"1912","AT",11,2,66,2
"1913","AT",11,1,1,2
"1914","AT",11,1,2,1
"1915","AT",11,2,66,1
"1916","AT",11,2,66,1
"1917","AT",11,2,66,2
"1918","AT",11,1,1,1
"1919","AT",11,1,1,2
"1920","AT",11,2,66,2
"1921","AT",11,1,1,1
"1922","AT",11,1,1,2
"1923","AT",11,1,1,2
"1924","AT",11,1,1,1
"1925","AT",11,1,3,1
"1926","AT",11,1,1,2
"1927","AT",11,1,1,2
"1928","AT",11,1,1,2
"1929","AT",11,2,66,2
